label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
M,0.0,0.0,0.1941747572815534,0.13106796116504854,0.23786407766990292,0.33495145631067963,0.16990291262135923,0.5097087378640777,0.10194174757281553,0.6262135922330098,0.20388349514563106,0.35436893203883496,0.18932038834951456,0.6504854368932039,0.16990291262135923,0.8106796116504854,0.15048543689320387,0.9320388349514563,0.04854368932038835,0.3592233009708738,0.05339805825242718,0.6844660194174758,0.05339805825242718,0.8640776699029126,0.04854368932038835,1.0,-0.0825242718446602,0.3592233009708738,-0.05825242718446602,0.6601941747572816,-0.03398058252427184,0.8300970873786407,-0.024271844660194174,0.9514563106796117,-0.16990291262135923,0.3592233009708738,-0.10194174757281553,0.5776699029126213,-0.04854368932038835,0.6844660194174758,-0.014563106796116505,0.7572815533980582
M,0.0,0.0,0.1932367149758454,0.13043478260869565,0.2318840579710145,0.3333333333333333,0.1642512077294686,0.5120772946859904,0.0966183574879227,0.6231884057971014,0.2028985507246377,0.3526570048309179,0.18840579710144928,0.642512077294686,0.16908212560386474,0.8067632850241546,0.1497584541062802,0.927536231884058,0.04830917874396135,0.357487922705314,0.04830917874396135,0.6763285024154589,0.04830917874396135,0.8647342995169082,0.043478260869565216,1.0,-0.07729468599033816,0.357487922705314,-0.057971014492753624,0.6521739130434783,-0.033816425120772944,0.8260869565217391,-0.024154589371980676,0.9468599033816425,-0.16908212560386474,0.3526570048309179,-0.10628019323671498,0.5700483091787439,-0.04830917874396135,0.6714975845410628,-0.014492753623188406,0.7342995169082126
M,0.0,0.0,0.13170731707317074,0.1902439024390244,0.1073170731707317,0.3902439024390244,-0.00975609756097561,0.5365853658536586,-0.1073170731707317,0.624390243902439,0.05365853658536585,0.3902439024390244,-0.03902439024390244,0.6731707317073171,-0.1024390243902439,0.8341463414634146,-0.15609756097560976,0.9560975609756097,-0.09268292682926829,0.3463414634146341,-0.18048780487804877,0.6634146341463415,-0.23414634146341465,0.8585365853658536,-0.2780487804878049,1.0,-0.2048780487804878,0.3121951219512195,-0.2682926829268293,0.6097560975609756,-0.2975609756097561,0.8,-0.3170731707317073,0.9219512195121952,-0.2731707317073171,0.28780487804878047,-0.2780487804878049,0.5121951219512195,-0.2682926829268293,0.6487804878048781,-0.2634146341463415,0.7463414634146341
M,0.0,0.0,0.14285714285714285,0.18226600985221675,0.12315270935960591,0.3891625615763547,0.0049261083743842365,0.5369458128078818,-0.09359605911330049,0.6305418719211823,0.06896551724137931,0.3793103448275862,-0.019704433497536946,0.6699507389162561,-0.07881773399014778,0.8325123152709359,-0.12807881773399016,0.9556650246305419,-0.07881773399014778,0.3399014778325123,-0.1625615763546798,0.6600985221674877,-0.21674876847290642,0.8571428571428571,-0.2561576354679803,1.0,-0.19704433497536947,0.3103448275862069,-0.2561576354679803,0.6059113300492611,-0.28078817733990147,0.7980295566502463,-0.3054187192118227,0.9310344827586207,-0.2660098522167488,0.29064039408866993,-0.270935960591133,0.5221674876847291,-0.26108374384236455,0.6650246305418719,-0.26108374384236455,0.7684729064039408
M,0.0,0.0,0.14356435643564355,0.18316831683168316,0.12376237623762376,0.3910891089108911,0.0049504950495049506,0.5396039603960396,-0.0891089108910891,0.6386138613861386,0.06930693069306931,0.38613861386138615,-0.019801980198019802,0.6732673267326733,-0.07920792079207921,0.8366336633663366,-0.12871287128712872,0.9653465346534653,-0.07920792079207921,0.3465346534653465,-0.16831683168316833,0.6633663366336634,-0.21782178217821782,0.8613861386138614,-0.2623762376237624,1.0,-0.19306930693069307,0.3118811881188119,-0.25742574257425743,0.6089108910891089,-0.2871287128712871,0.806930693069307,-0.3069306930693069,0.9405940594059405,-0.26732673267326734,0.2871287128712871,-0.26732673267326734,0.5198019801980198,-0.24752475247524752,0.6584158415841584,-0.2376237623762376,0.7524752475247525
M,0.0,0.0,0.12755102040816327,0.1989795918367347,0.08673469387755102,0.4030612244897959,-0.04081632653061224,0.5459183673469388,-0.15306122448979592,0.6275510204081632,0.02040816326530612,0.39285714285714285,-0.10714285714285714,0.6836734693877551,-0.1836734693877551,0.8469387755102041,-0.25,0.9693877551020408,-0.12244897959183673,0.34183673469387754,-0.25510204081632654,0.6632653061224489,-0.32653061224489793,0.8571428571428571,-0.3826530612244898,1.0,-0.23469387755102042,0.3010204081632653,-0.34183673469387754,0.6020408163265306,-0.39285714285714285,0.7959183673469388,-0.42346938775510207,0.9336734693877551,-0.3010204081632653,0.28061224489795916,-0.336734693877551,0.5204081632653061,-0.3469387755102041,0.6632653061224489,-0.35714285714285715,0.7704081632653061
M,0.0,0.0,0.12307692307692308,0.19487179487179487,0.08205128205128205,0.4,-0.041025641025641026,0.5435897435897435,-0.15384615384615385,0.6205128205128205,0.015384615384615385,0.38974358974358975,-0.11282051282051282,0.6871794871794872,-0.18974358974358974,0.8512820512820513,-0.2564102564102564,0.9794871794871794,-0.1282051282051282,0.3384615384615385,-0.2564102564102564,0.6615384615384615,-0.3333333333333333,0.8564102564102564,-0.38974358974358975,1.0,-0.2358974358974359,0.29743589743589743,-0.3435897435897436,0.6,-0.39487179487179486,0.8,-0.4307692307692308,0.9384615384615385,-0.29743589743589743,0.27692307692307694,-0.3384615384615385,0.517948717948718,-0.35384615384615387,0.6666666666666666,-0.36923076923076925,0.7743589743589744
M,0.0,0.0,0.18,0.15,0.205,0.36,0.12,0.53,0.04,0.645,0.175,0.345,0.13,0.64,0.095,0.81,0.065,0.94,0.01,0.33,-0.025,0.66,-0.045,0.86,-0.06,1.0,-0.13,0.32,-0.14,0.63,-0.13,0.82,-0.13,0.95,-0.225,0.31,-0.18,0.54,-0.115,0.64,-0.085,0.7
M,0.0,0.0,0.18226600985221675,0.15270935960591134,0.20689655172413793,0.35467980295566504,0.12315270935960591,0.5221674876847291,0.04433497536945813,0.6354679802955665,0.17733990147783252,0.3497536945812808,0.1330049261083744,0.6403940886699507,0.09852216748768473,0.8078817733990148,0.06403940886699508,0.9359605911330049,0.009852216748768473,0.33497536945812806,-0.019704433497536946,0.6600985221674877,-0.03940886699507389,0.8571428571428571,-0.054187192118226604,1.0,-0.12807881773399016,0.32019704433497537,-0.13793103448275862,0.625615763546798,-0.12315270935960591,0.8177339901477833,-0.12315270935960591,0.9458128078817734,-0.22660098522167488,0.3103448275862069,-0.1724137931034483,0.5369458128078818,-0.11330049261083744,0.6305418719211823,-0.07881773399014778,0.6896551724137931
M,0.0,0.0,0.21081081081081082,0.0972972972972973,0.2810810810810811,0.3081081081081081,0.22162162162162163,0.5027027027027027,0.16756756756756758,0.6270270270270271,0.25405405405405407,0.2810810810810811,0.2594594594594595,0.5837837837837838,0.25405405405405407,0.7621621621621621,0.24864864864864866,0.9027027027027027,0.08648648648648649,0.2972972972972973,0.11351351351351352,0.6378378378378379,0.12432432432432433,0.8432432432432433,0.14054054054054055,1.0,-0.04864864864864865,0.31891891891891894,-0.021621621621621623,0.6324324324324324,0.010810810810810811,0.827027027027027,0.03783783783783784,0.9621621621621622,-0.14054054054054055,0.34054054054054056,-0.06486486486486487,0.572972972972973,0.010810810810810811,0.654054054054054,0.06486486486486487,0.7027027027027027
